AccountID,CustomerID,AccountType,OpenDate,Status,BranchID,BalanceSnapshot,IFSCCode,AccountTier
360,798,Savings,14-03-25,Closed,77,14268.26,BKID0004919,Platinum
361,22065,Recurring Deposit,12-06-24,Active,161,66553.92,BKID0002050,Silver
362,25971,Fixed Deposit,10-04-24,Closed,19,416716.7,BKID0001560,Gold
363,25024,Current,23-01-25,Active,27,483131.18,BKID0002267,Silver
364,15214,Fixed Deposit,15-10-24,Closed,171,373058.34,BKID0003464,Gold
365,26125,Current,06-03-25,Active,109,486225.88,BKID0009472,Platinum
366,25113,Loan,08-12-24,Closed,74,200914.22,BKID0008650,Silver
367,2163,Current,29-12-24,Closed,26,96597.45,BKID0007811,Gold
368,29071,Fixed Deposit,15-02-25,Active,82,75012.05,BKID0002901,Silver
369,19591,Recurring Deposit,05-05-24,Active,31,192312.5,BKID0009567,Gold
370,25903,Fixed Deposit,09-06-24,Active,180,141990.54,BKID0005997,Gold
371,2792,Recurring Deposit,21-03-25,Active,73,292824.02,BKID0001095,Silver
372,27976,Recurring Deposit,20-10-24,Closed,51,271858,BKID0004860,Gold
373,18171,Loan,15-12-24,Active,130,497112.3,BKID0005258,Platinum
374,23918,Current,18-08-24,Active,74,281827.43,BKID0001629,Silver
375,5315,Recurring Deposit,13-10-24,Closed,193,41810.81,BKID0005700,Gold
376,758,Fixed Deposit,05-03-25,Closed,195,158898.98,BKID0001834,Silver
377,4383,Recurring Deposit,05-04-24,Active,174,101716.95,BKID0006590,Gold
378,15142,Recurring Deposit,14-05-24,Closed,72,477020.11,BKID0002320,Silver
379,29826,Savings,21-09-24,Closed,71,318111.99,BKID0008245,Gold
380,6586,Savings,21-02-25,Active,150,280966.51,BKID0001442,Gold
381,19475,Savings,10-12-24,Active,124,96740.15,BKID0005492,Gold
382,12775,Current,07-06-24,Active,23,78371.69,BKID0007258,Gold
383,15761,Current,24-07-24,Active,156,279040.31,BKID0007740,Platinum
384,4949,Fixed Deposit,26-07-24,Closed,129,131319.18,BKID0005549,Silver
385,11334,Loan,04-11-24,Active,58,216604.01,BKID0005328,Platinum
386,20398,Loan,03-05-24,Closed,15,215832.12,BKID0008160,Silver
387,28761,Current,04-04-24,Closed,185,296968.11,BKID0008632,Platinum
388,28865,Loan,05-01-25,Active,184,1444.49,BKID0009279,Gold
389,19399,Loan,27-03-25,Closed,129,178686.1,BKID0008434,Platinum
390,21503,Recurring Deposit,07-08-24,Active,165,72251.67,BKID0006163,Gold
391,27809,Savings,04-06-24,Closed,186,166445.52,BKID0001046,Silver
392,24638,Savings,06-07-24,Closed,117,201027.01,BKID0002981,Silver
393,22264,Current,27-11-24,Closed,86,180122.87,BKID0004390,Platinum
394,6391,Savings,18-01-25,Active,95,88624.54,BKID0001358,Platinum
395,18597,Fixed Deposit,02-07-24,Closed,91,158841.77,BKID0005651,Platinum
396,19454,Current,20-06-24,Active,15,389579.24,BKID0002439,Platinum
397,5206,Recurring Deposit,28-02-25,Active,108,159008.85,BKID0002993,Silver
398,13632,Recurring Deposit,23-03-25,Active,33,196369.6,BKID0001855,Gold
399,4121,Loan,06-01-25,Closed,114,194966.47,BKID0001178,Silver
400,26045,Fixed Deposit,09-10-24,Closed,23,248483.15,BKID0006603,Platinum
401,5506,Current,26-01-25,Active,89,313259.38,BKID0002957,Gold
402,17578,Recurring Deposit,22-11-24,Active,66,340196.75,BKID0009067,Gold
403,652,Current,08-06-24,Closed,101,481671.72,BKID0004025,Silver
404,17270,Fixed Deposit,13-04-24,Closed,193,361587.36,BKID0004826,Platinum
405,14523,Recurring Deposit,22-12-24,Active,104,204321.26,BKID0004229,Gold
406,27614,Fixed Deposit,27-10-24,Active,180,344672.42,BKID0009920,Gold
407,20345,Current,18-12-24,Active,76,301604.04,BKID0002530,Silver
408,4716,Loan,24-02-25,Closed,134,363084.95,BKID0003664,Silver
409,12352,Current,16-08-24,Closed,184,61932.3,BKID0001584,Platinum
410,10757,Current,04-05-24,Closed,193,266646.02,BKID0003084,Silver
411,29139,Fixed Deposit,10-09-24,Active,67,420929.69,BKID0002746,Platinum
412,29012,Fixed Deposit,02-06-24,Closed,3,180832.09,BKID0007534,Silver
413,15885,Recurring Deposit,20-12-24,Active,15,475744.58,BKID0008078,Platinum
414,18019,Current,10-04-24,Active,188,382725.2,BKID0005972,Gold
415,7652,Recurring Deposit,23-11-24,Closed,3,147526.66,BKID0008861,Platinum
416,27058,Fixed Deposit,19-02-25,Active,5,423703.5,BKID0003308,Gold
417,16615,Loan,09-07-24,Closed,55,383438.64,BKID0007919,Gold
418,12523,Fixed Deposit,27-02-25,Active,183,218003.23,BKID0008284,Silver
419,13004,Fixed Deposit,03-11-24,Closed,13,22823.36,BKID0003812,Silver
420,8678,Loan,19-11-24,Closed,73,486858.58,BKID0002277,Platinum
421,20489,Current,03-05-24,Active,131,169298.73,BKID0009625,Platinum
422,630,Recurring Deposit,05-05-24,Closed,34,166631.18,BKID0008254,Platinum
423,10999,Loan,23-10-24,Closed,192,184038.55,BKID0004078,Platinum
424,21779,Current,25-05-24,Active,74,140174.91,BKID0003995,Gold
425,11742,Loan,19-05-24,Closed,115,146524.79,BKID0003151,Platinum
426,28308,Current,14-06-24,Closed,53,123295.89,BKID0009548,Gold
427,3973,Loan,20-02-25,Closed,127,122955.14,BKID0002825,Gold
428,9295,Loan,10-06-24,Closed,200,72390.88,BKID0009298,Gold
429,18822,Fixed Deposit,18-06-24,Closed,189,356435.28,BKID0006255,Gold
430,29430,Recurring Deposit,24-11-24,Closed,92,470623.02,BKID0006234,Platinum
431,13778,Loan,12-10-24,Active,112,81017.49,BKID0005322,Silver
432,5,Savings,16-06-24,Closed,151,478293.32,BKID0003872,Gold
433,2987,Fixed Deposit,25-11-24,Active,49,184080.99,BKID0009867,Gold
434,22418,Current,24-03-25,Closed,200,462302.06,BKID0005111,Platinum
435,6019,Recurring Deposit,29-11-24,Active,103,28279.45,BKID0004343,Platinum
436,28379,Savings,21-03-25,Closed,177,334234.27,BKID0003194,Gold
437,28724,Loan,27-06-24,Active,72,93124.25,BKID0005822,Gold
438,28767,Fixed Deposit,23-02-25,Active,140,219187.65,BKID0002652,Platinum
439,29449,Savings,20-09-24,Active,89,474799.47,BKID0006377,Silver
440,13155,Savings,15-03-25,Active,102,283931.01,BKID0003889,Silver
441,18918,Savings,09-03-25,Active,47,207852.18,BKID0001399,Silver
442,17999,Savings,17-04-24,Active,22,218045.09,BKID0003539,Gold
443,1433,Fixed Deposit,30-09-24,Active,12,486039.99,BKID0006186,Gold
444,22870,Loan,16-03-25,Closed,37,213350.25,BKID0009849,Silver
445,22957,Loan,13-07-24,Active,178,212551.45,BKID0008403,Platinum
446,13394,Loan,20-03-25,Active,114,74702.63,BKID0001493,Platinum
447,18705,Loan,17-03-25,Active,34,197496.41,BKID0007364,Platinum
448,24991,Savings,08-06-24,Closed,97,95505.14,BKID0006884,Silver
449,21415,Current,13-11-24,Closed,55,222421.33,BKID0008032,Silver
450,22441,Savings,06-09-24,Active,106,335849.46,BKID0002403,Gold
451,3809,Savings,16-12-24,Closed,159,9316.45,BKID0004697,Silver
452,25130,Fixed Deposit,12-09-24,Closed,124,5026.26,BKID0003216,Platinum
453,24329,Current,08-09-24,Closed,7,81813.77,BKID0003446,Silver
454,5511,Current,27-06-24,Active,182,82166.74,BKID0006011,Platinum
455,20697,Current,28-12-24,Closed,148,317820.25,BKID0002721,Platinum
456,15536,Fixed Deposit,14-11-24,Active,55,319379.74,BKID0004963,Silver
457,11457,Savings,20-04-24,Closed,49,244326.33,BKID0007589,Silver
458,28259,Fixed Deposit,11-01-25,Active,195,230415.12,BKID0009045,Gold
459,26281,Fixed Deposit,23-09-24,Closed,110,356918.95,BKID0005858,Platinum
460,6705,Recurring Deposit,13-10-24,Active,37,452525.32,BKID0005971,Gold
461,23147,Recurring Deposit,16-08-24,Closed,175,54432.4,BKID0007929,Gold
462,5117,Savings,19-05-24,Closed,32,119347.77,BKID0001691,Platinum
463,12624,Recurring Deposit,04-11-24,Active,68,407913.65,BKID0004961,Gold
464,9749,Current,12-05-24,Active,59,4193.57,BKID0009719,Platinum
465,16906,Recurring Deposit,18-01-25,Active,147,484289.42,BKID0006666,Platinum
466,23667,Loan,02-08-24,Active,29,379123.98,BKID0004677,Silver
467,5527,Recurring Deposit,22-08-24,Closed,152,200521.01,BKID0006915,Gold
468,23285,Recurring Deposit,03-10-24,Closed,33,227999.69,BKID0002437,Gold
469,2120,Fixed Deposit,17-11-24,Closed,70,289764.3,BKID0007643,Platinum
470,10068,Savings,18-10-24,Active,26,354672.64,BKID0002064,Silver
471,15059,Current,26-06-24,Active,178,237614.99,BKID0001236,Gold
472,10787,Recurring Deposit,19-12-24,Closed,59,61401.06,BKID0007770,Platinum
473,8995,Savings,21-07-24,Closed,153,134810.64,BKID0007544,Gold
474,24248,Current,23-07-24,Closed,57,100275.04,BKID0008733,Gold
475,11605,Savings,02-10-24,Active,195,433715.53,BKID0009343,Platinum
476,4488,Savings,25-11-24,Closed,175,170370.41,BKID0003452,Silver
477,15012,Fixed Deposit,15-11-24,Active,13,363279.3,BKID0008509,Gold
478,27479,Loan,27-03-25,Closed,59,121224.21,BKID0008267,Platinum
479,13944,Savings,06-03-25,Active,12,53083.05,BKID0004033,Platinum
480,10233,Loan,14-10-24,Active,186,131686.75,BKID0008298,Gold
481,29407,Recurring Deposit,08-03-25,Active,111,127121.72,BKID0005705,Platinum
482,6503,Savings,09-11-24,Active,44,425800.08,BKID0006286,Platinum
483,6077,Loan,24-02-25,Active,129,204079.2,BKID0003404,Silver
484,1936,Current,30-06-24,Closed,27,146466.89,BKID0002954,Platinum
485,26238,Fixed Deposit,24-02-25,Closed,184,308616.39,BKID0002605,Gold
486,16349,Recurring Deposit,17-06-24,Closed,74,311754.03,BKID0002637,Silver
487,1197,Recurring Deposit,24-11-24,Active,23,41024.29,BKID0003764,Silver
488,3731,Current,26-11-24,Active,132,499547.91,BKID0002209,Silver
489,29397,Fixed Deposit,12-09-24,Active,16,404482.23,BKID0006845,Silver
490,5223,Recurring Deposit,03-10-24,Active,54,349586.6,BKID0001039,Platinum
491,24345,Current,20-02-25,Active,161,376101.8,BKID0007496,Gold
492,12710,Recurring Deposit,10-12-24,Closed,129,385809.36,BKID0006744,Silver
493,29343,Fixed Deposit,30-10-24,Active,200,395520.65,BKID0003151,Gold
494,16860,Recurring Deposit,25-03-25,Active,48,454720.47,BKID0001971,Silver
495,13045,Savings,09-11-24,Closed,126,150523.16,BKID0008141,Gold
496,13330,Savings,10-10-24,Active,155,79208.39,BKID0008384,Platinum
497,18614,Savings,28-07-24,Active,164,70704.48,BKID0009024,Platinum
498,9644,Fixed Deposit,07-05-24,Active,106,248890.8,BKID0004236,Gold
499,12341,Fixed Deposit,22-05-24,Active,152,161320.46,BKID0003840,Platinum
500,465,Current,12-09-24,Active,74,362175.48,BKID0001228,Gold
501,14954,Savings,25-05-24,Active,167,374201.74,BKID0001930,Gold
502,7765,Savings,20-12-24,Active,22,189614.16,BKID0003683,Gold
503,3921,Fixed Deposit,27-10-24,Closed,58,310662.4,BKID0006045,Silver
504,7166,Current,13-06-24,Closed,54,178671.91,BKID0002860,Gold
505,25920,Fixed Deposit,16-10-24,Closed,69,131478.8,BKID0009529,Silver
506,10369,Current,05-08-24,Active,21,258531.9,BKID0006592,Silver
507,17295,Fixed Deposit,30-09-24,Closed,38,352397.7,BKID0002033,Silver
508,17112,Current,18-11-24,Closed,99,319314.36,BKID0007106,Silver
509,25245,Savings,29-07-24,Active,62,51462.13,BKID0002505,Silver
510,17840,Fixed Deposit,05-07-24,Closed,199,291485.58,BKID0004733,Gold
511,2205,Loan,27-02-25,Active,127,29620.73,BKID0001508,Platinum
512,5121,Savings,30-12-24,Closed,130,484833.89,BKID0009121,Gold
513,13407,Current,30-07-24,Active,134,280960.07,BKID0001489,Silver
514,3443,Fixed Deposit,20-11-24,Active,97,294946.71,BKID0006453,Platinum
515,3731,Recurring Deposit,11-04-24,Closed,108,473540.21,BKID0009423,Gold
516,20126,Recurring Deposit,05-05-24,Active,25,74501.81,BKID0002771,Silver
517,20724,Savings,05-07-24,Closed,159,444017.9,BKID0001545,Gold
518,11897,Recurring Deposit,18-07-24,Active,191,80536.07,BKID0006401,Gold
519,27341,Current,15-12-24,Active,145,32911.98,BKID0007426,Silver
520,28837,Loan,01-02-25,Active,1,229925.43,BKID0002664,Gold
521,9380,Fixed Deposit,07-03-25,Active,103,120343.1,BKID0005925,Gold
522,3057,Fixed Deposit,05-11-24,Active,141,366562.74,BKID0005721,Platinum
523,21869,Fixed Deposit,24-10-24,Closed,128,25326.05,BKID0007025,Platinum
524,6401,Loan,29-04-24,Closed,69,217587.38,BKID0001058,Platinum
525,7859,Recurring Deposit,29-06-24,Closed,110,455340.72,BKID0008093,Platinum
526,27944,Current,26-07-24,Closed,136,216458.93,BKID0005260,Silver
527,9458,Loan,16-12-24,Active,148,271942.67,BKID0007254,Platinum
528,23264,Savings,10-01-25,Active,143,251190.69,BKID0002907,Silver
529,10562,Fixed Deposit,28-04-24,Closed,186,303462.07,BKID0009235,Platinum
530,5364,Fixed Deposit,21-04-24,Closed,4,441189.48,BKID0009559,Silver
531,13510,Recurring Deposit,12-08-24,Active,25,104813.1,BKID0002961,Platinum
532,826,Fixed Deposit,29-06-24,Closed,67,315479.08,BKID0007781,Gold
533,4566,Loan,15-09-24,Closed,182,235089.36,BKID0003120,Gold
534,25845,Current,17-10-24,Active,10,336223.09,BKID0006783,Platinum
535,4216,Loan,05-06-24,Active,81,335369.55,BKID0003598,Gold
536,24995,Recurring Deposit,16-07-24,Closed,53,194831.74,BKID0004972,Platinum
537,21530,Current,03-02-25,Active,72,172787.24,BKID0008357,Silver
538,7221,Recurring Deposit,21-06-24,Closed,186,45095.78,BKID0006384,Platinum
539,4148,Savings,13-08-24,Closed,137,183761.38,BKID0002740,Gold
540,379,Fixed Deposit,12-04-24,Closed,189,338261.51,BKID0003294,Platinum
541,13228,Fixed Deposit,19-11-24,Closed,40,341150.73,BKID0009578,Platinum
542,12398,Recurring Deposit,25-03-25,Active,72,296354.36,BKID0008459,Gold
543,2512,Recurring Deposit,17-07-24,Closed,71,421333.94,BKID0009429,Silver
544,7901,Savings,24-12-24,Active,87,387662.68,BKID0006904,Platinum
545,7784,Recurring Deposit,12-01-25,Active,149,160158.72,BKID0007260,Gold
546,2364,Fixed Deposit,11-03-25,Closed,32,342881.62,BKID0004359,Platinum
547,21870,Recurring Deposit,07-02-25,Closed,34,104890.67,BKID0008387,Gold
548,2316,Recurring Deposit,20-09-24,Closed,85,174454.43,BKID0007074,Silver
549,27450,Fixed Deposit,08-07-24,Active,41,333587.25,BKID0008023,Silver
550,29010,Savings,09-09-24,Closed,32,456149.95,BKID0002030,Platinum
551,29750,Fixed Deposit,12-04-24,Closed,102,10778.45,BKID0003842,Silver
552,8279,Recurring Deposit,02-10-24,Closed,191,155853.39,BKID0003065,Silver
553,27108,Savings,15-06-24,Active,125,202788.61,BKID0005555,Silver
554,13981,Current,12-04-24,Closed,51,387781.87,BKID0007934,Gold
555,11260,Recurring Deposit,26-06-24,Active,58,421211.26,BKID0006167,Gold
556,18565,Loan,23-03-25,Active,12,2804.61,BKID0003143,Silver
557,17208,Fixed Deposit,06-01-25,Active,161,255346.64,BKID0002348,Platinum
558,14146,Recurring Deposit,13-06-24,Active,173,7681.88,BKID0009533,Gold
559,28792,Current,30-10-24,Closed,82,358890.84,BKID0007897,Gold
560,19067,Savings,16-02-25,Active,153,268450.31,BKID0002884,Platinum
561,17081,Savings,14-03-25,Active,106,189332.32,BKID0009687,Gold
562,125,Savings,10-02-25,Active,160,178524.87,BKID0004105,Silver
563,21022,Recurring Deposit,05-11-24,Closed,171,412473.05,BKID0008111,Platinum
564,27619,Loan,28-07-24,Active,139,482791.79,BKID0008661,Silver
565,23419,Fixed Deposit,20-07-24,Closed,57,229962.69,BKID0001093,Platinum
566,6842,Recurring Deposit,15-01-25,Closed,99,424561.24,BKID0003702,Silver
567,865,Savings,21-08-24,Closed,89,398584.26,BKID0008636,Platinum
568,10964,Loan,05-01-25,Closed,37,399416.24,BKID0008240,Platinum
569,22416,Loan,05-08-24,Active,24,77985.44,BKID0003162,Silver
570,19900,Savings,16-02-25,Active,173,105919.61,BKID0007319,Platinum
571,11068,Savings,15-07-24,Closed,118,128367.13,BKID0005192,Platinum
572,11675,Fixed Deposit,14-07-24,Active,111,178438.55,BKID0004255,Platinum
573,8535,Recurring Deposit,04-09-24,Active,127,486833.19,BKID0004127,Gold
574,6344,Loan,19-09-24,Closed,59,140491.73,BKID0005829,Platinum
575,9643,Loan,30-01-25,Active,27,199176.33,BKID0005183,Gold
576,9590,Current,08-03-25,Active,139,190736.38,BKID0009457,Platinum
577,8019,Recurring Deposit,17-09-24,Closed,33,38303.14,BKID0004015,Platinum
578,3189,Recurring Deposit,17-04-24,Closed,33,432123.32,BKID0001260,Platinum
579,10126,Recurring Deposit,27-03-25,Active,25,244258.14,BKID0002127,Silver
580,8480,Loan,27-06-24,Closed,88,472990.36,BKID0002110,Gold
581,2059,Current,04-05-24,Active,22,119760.88,BKID0003544,Gold
582,20692,Recurring Deposit,26-03-25,Closed,137,397335.24,BKID0006945,Gold
583,23416,Savings,01-09-24,Active,16,70297.94,BKID0009592,Platinum
584,19,Savings,17-11-24,Closed,163,494880.99,BKID0009017,Gold
585,13152,Recurring Deposit,05-03-25,Active,19,319204.03,BKID0007918,Gold
586,21695,Savings,23-05-24,Closed,191,333428.62,BKID0005968,Gold
587,7140,Fixed Deposit,27-05-24,Active,11,166144.43,BKID0006018,Gold
588,4994,Loan,25-05-24,Active,85,348163.61,BKID0003838,Gold
589,13132,Savings,26-10-24,Active,141,41857.27,BKID0006722,Gold
590,28082,Current,06-09-24,Active,143,419792.48,BKID0008752,Platinum
591,21827,Recurring Deposit,12-06-24,Closed,25,192937.6,BKID0007837,Platinum
592,20918,Loan,07-09-24,Closed,94,395209.93,BKID0002996,Gold
593,1731,Current,25-05-24,Active,102,388050.36,BKID0006422,Platinum
594,795,Loan,14-03-25,Closed,12,38724.86,BKID0009098,Platinum
595,1563,Current,22-09-24,Active,105,322635.42,BKID0003899,Platinum
596,26357,Fixed Deposit,27-08-24,Closed,58,115444.07,BKID0003347,Silver
597,12988,Savings,19-01-25,Active,10,331283.34,BKID0005373,Silver
598,11971,Recurring Deposit,09-02-25,Active,90,387415.82,BKID0002904,Platinum
599,3668,Loan,20-07-24,Active,36,266622.25,BKID0001254,Gold
600,22953,Recurring Deposit,12-07-24,Closed,100,406211.75,BKID0001050,Silver
601,2816,Current,10-02-25,Closed,45,373778.79,BKID0009233,Gold
602,11994,Recurring Deposit,09-07-24,Active,18,369408.38,BKID0008461,Gold
603,2322,Current,18-11-24,Active,106,384560.13,BKID0003231,Gold
604,9376,Fixed Deposit,11-01-25,Closed,132,431534.84,BKID0001459,Platinum
605,15078,Recurring Deposit,18-12-24,Active,153,323486.41,BKID0008247,Platinum
606,15284,Current,12-04-24,Active,158,19249.4,BKID0004910,Silver
607,7832,Savings,28-01-25,Active,73,380956.87,BKID0005294,Silver
608,18797,Fixed Deposit,17-02-25,Closed,94,65525.71,BKID0003241,Gold
609,25137,Loan,05-03-25,Active,110,408570.99,BKID0005732,Platinum
610,6319,Current,01-09-24,Active,110,167849.62,BKID0009599,Platinum
611,10953,Loan,01-03-25,Active,134,324155.26,BKID0004027,Gold
612,8156,Loan,12-11-24,Active,5,230074.4,BKID0008850,Silver
613,6125,Current,05-12-24,Closed,132,196711.95,BKID0002144,Silver
614,11087,Loan,15-08-24,Active,67,166807.95,BKID0006197,Silver
615,28053,Loan,30-09-24,Closed,37,432446.65,BKID0002123,Platinum
616,16987,Fixed Deposit,13-09-24,Closed,54,484456.7,BKID0008640,Gold
617,13618,Loan,22-06-24,Closed,85,21071.22,BKID0009211,Platinum
618,22585,Fixed Deposit,04-08-24,Active,39,215614.37,BKID0004921,Gold
619,15366,Fixed Deposit,06-09-24,Active,82,126190.51,BKID0005640,Platinum
620,24363,Current,12-12-24,Closed,126,348054.27,BKID0007053,Gold
621,8922,Loan,22-08-24,Active,62,438417.8,BKID0003075,Platinum
622,8724,Current,16-02-25,Closed,82,434207.49,BKID0008017,Platinum
623,6543,Current,09-07-24,Active,20,18698.63,BKID0001574,Platinum
624,24738,Savings,11-04-24,Closed,74,144491.22,BKID0001184,Platinum
625,18232,Savings,13-09-24,Closed,186,169993.99,BKID0002462,Gold
626,24308,Loan,27-03-25,Active,5,208823.81,BKID0006232,Platinum
627,26774,Loan,26-06-24,Closed,3,490498.36,BKID0004828,Silver
628,25560,Fixed Deposit,11-11-24,Active,44,297460.2,BKID0002689,Gold
629,23683,Savings,22-12-24,Closed,197,219096.86,BKID0006684,Platinum
630,2541,Loan,30-06-24,Closed,64,42539.8,BKID0006421,Silver
631,16140,Savings,30-08-24,Closed,168,237163.16,BKID0001888,Gold
632,9890,Current,16-05-24,Closed,34,113778.26,BKID0002535,Platinum
633,3243,Loan,05-04-24,Closed,168,28606.13,BKID0005748,Gold
634,20885,Fixed Deposit,02-02-25,Active,132,237887.86,BKID0001278,Gold
635,19166,Current,30-11-24,Closed,9,236825.25,BKID0007375,Silver
636,24098,Fixed Deposit,27-10-24,Active,56,451212.32,BKID0003827,Platinum
637,12165,Current,17-08-24,Active,152,447643.91,BKID0006853,Platinum
638,7477,Savings,12-12-24,Closed,24,422308.6,BKID0009042,Silver
639,5099,Savings,17-02-25,Closed,182,264562.23,BKID0008309,Silver
640,22017,Current,05-01-25,Active,157,33406.43,BKID0001155,Platinum
641,24903,Loan,13-01-25,Closed,153,96440.84,BKID0007215,Gold
642,2158,Loan,30-03-25,Closed,188,56403.05,BKID0008437,Gold
643,26275,Fixed Deposit,19-10-24,Active,47,148448.22,BKID0003165,Silver
644,27114,Savings,06-11-24,Active,185,176241.99,BKID0008093,Silver
645,10864,Current,07-10-24,Active,136,403881.9,BKID0004417,Gold
646,7596,Loan,05-10-24,Closed,97,467723.05,BKID0001050,Gold
647,24534,Fixed Deposit,05-12-24,Closed,56,439779.26,BKID0006429,Gold
